G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
34,"Fri, Jan 10, 1992",,Box Score,,Los Angeles Clippers,W,,102,90,16,18,W 2,15344,,,False,PHI,1992
35,"Sat, Jan 11, 1992",,Box Score,@,Cleveland Cavaliers,L,,102,108,16,19,L 1,20273,,,False,PHI,1992
36,"Tue, Jan 14, 1992",,Box Score,@,Chicago Bulls,L,,80,103,16,20,L 2,18338,,,False,PHI,1992
37,"Fri, Jan 17, 1992",,Box Score,@,Boston Celtics,L,,95,98,16,21,L 3,14890,2:03,,False,PHI,1992
38,"Sat, Jan 18, 1992",,Box Score,@,Washington Bullets,W,,105,101,17,21,W 1,12054,,"at Baltimore, MD",False,PHI,1992
39,"Mon, Jan 20, 1992",,Box Score,,Washington Bullets,W,,99,91,18,21,W 2,11171,,,False,PHI,1992
40,"Wed, Jan 22, 1992",,Box Score,,New York Knicks,W,,119,109,19,21,W 3,16768,2:09,,False,PHI,1992
41,"Fri, Jan 24, 1992",,Box Score,,Minnesota Timberwolves,W,,119,86,20,21,W 4,14271,,,False,PHI,1992
42,"Sat, Jan 25, 1992",,Box Score,,New Jersey Nets,W,,115,94,21,21,W 5,18168,,,False,PHI,1992
43,"Tue, Jan 28, 1992",,Box Score,@,Atlanta Hawks,L,,109,110,21,22,L 1,13559,,,False,PHI,1992
44,"Wed, Jan 29, 1992",,Box Score,,Indiana Pacers,L,,90,115,21,23,L 2,10243,,,False,PHI,1992
45,"Fri, Jan 31, 1992",,Box Score,,Orlando Magic,W,,112,88,22,23,W 1,14864,,,False,PHI,1992
46,"Sat, Feb 1, 1992",,Box Score,,Boston Celtics,W,,126,110,23,23,W 2,18168,2:05,,False,PHI,1992
47,"Wed, Feb 5, 1992",,Box Score,,Cleveland Cavaliers,L,OT,108,110,23,24,L 1,12897,,,False,PHI,1992
48,"Tue, Feb 11, 1992",,Box Score,@,Miami Heat,W,,114,102,24,24,W 1,15008,,,False,PHI,1992
49,"Wed, Feb 12, 1992",,Box Score,,New Jersey Nets,L,,87,102,24,25,L 1,10895,,,False,PHI,1992
50,"Fri, Feb 14, 1992",,Box Score,@,New Jersey Nets,L,,99,107,24,26,L 2,16379,,,False,PHI,1992
51,"Sun, Feb 16, 1992",,Box Score,,Detroit Pistons,L,,83,90,24,27,L 3,17507,,,False,PHI,1992
52,"Tue, Feb 18, 1992",,Box Score,@,Dallas Mavericks,W,,94,90,25,27,W 1,15676,,,False,PHI,1992
53,"Thu, Feb 20, 1992",,Box Score,@,Houston Rockets,L,,101,110,25,28,L 1,14088,,,False,PHI,1992
54,"Fri, Feb 21, 1992",,Box Score,@,San Antonio Spurs,L,,90,100,25,29,L 2,16057,,,False,PHI,1992
55,"Mon, Feb 24, 1992",,Box Score,,Sacramento Kings,W,,108,96,26,29,W 1,13171,,,False,PHI,1992
56,"Wed, Feb 26, 1992",,Box Score,@,Orlando Magic,L,,89,95,26,30,L 1,15151,,,False,PHI,1992
57,"Thu, Feb 27, 1992",,Box Score,@,Charlotte Hornets,L,,84,136,26,31,L 2,23698,,,False,PHI,1992
58,"Sat, Feb 29, 1992",,Box Score,@,Washington Bullets,W,,101,92,27,31,W 1,18756,,,False,PHI,1992
59,"Wed, Mar 4, 1992",,Box Score,,Atlanta Hawks,W,,107,102,28,31,W 2,12563,,,False,PHI,1992
60,"Fri, Mar 6, 1992",,Box Score,,Dallas Mavericks,W,,88,86,29,31,W 3,16812,,,False,PHI,1992
61,"Sun, Mar 8, 1992",,Box Score,,Chicago Bulls,L,,99,103,29,32,L 1,18168,,,False,PHI,1992
62,"Mon, Mar 9, 1992",,Box Score,,New York Knicks,L,,99,111,29,33,L 2,14424,2:02,,False,PHI,1992
63,"Wed, Mar 11, 1992",,Box Score,,Indiana Pacers,W,,111,93,30,33,W 1,8224,,,False,PHI,1992
64,"Fri, Mar 13, 1992",,Box Score,,Phoenix Suns,L,,104,108,30,34,L 1,16897,,,False,PHI,1992
65,"Sat, Mar 14, 1992",,Box Score,@,Milwaukee Bucks,L,,105,110,30,35,L 2,18497,,,False,PHI,1992
66,"Wed, Mar 18, 1992",,Box Score,@,Detroit Pistons,L,,85,91,30,36,L 3,21454,,,False,PHI,1992
67,"Thu, Mar 19, 1992",,Box Score,,Charlotte Hornets,L,OT,116,123,30,37,L 4,12258,,,False,PHI,1992
68,"Sun, Mar 22, 1992",,Box Score,@,Indiana Pacers,L,,100,108,30,38,L 5,14775,,,False,PHI,1992
69,"Mon, Mar 23, 1992",,Box Score,,San Antonio Spurs,W,,105,92,31,38,W 1,15242,,,False,PHI,1992
70,"Wed, Mar 25, 1992",,Box Score,@,Utah Jazz,L,,94,100,31,39,L 1,19911,,,False,PHI,1992
71,"Fri, Mar 27, 1992",,Box Score,@,Phoenix Suns,L,,113,117,31,40,L 2,14496,,,False,PHI,1992
72,"Sun, Mar 29, 1992",,Box Score,@,Los Angeles Lakers,L,,88,117,31,41,L 3,17505,,,False,PHI,1992
73,"Mon, Mar 30, 1992",,Box Score,@,Golden State Warriors,L,,106,124,31,42,L 4,15025,,,False,PHI,1992
74,"Wed, Apr 1, 1992",,Box Score,,Miami Heat,W,,108,91,32,42,W 1,12132,,,False,PHI,1992
75,"Sat, Apr 4, 1992",,Box Score,@,Atlanta Hawks,W,,126,121,33,42,W 2,14765,,,False,PHI,1992
76,"Wed, Apr 8, 1992",,Box Score,,Detroit Pistons,L,,71,89,33,43,L 1,14261,,,False,PHI,1992
77,"Fri, Apr 10, 1992",,Box Score,@,New York Knicks,L,,99,115,33,44,L 2,19763,2:03,,False,PHI,1992
78,"Sun, Apr 12, 1992",,Box Score,,Milwaukee Bucks,L,,90,94,33,45,L 3,11247,,,False,PHI,1992
79,"Tue, Apr 14, 1992",,Box Score,,Boston Celtics,L,,94,99,33,46,L 4,16240,2:04,,False,PHI,1992
80,"Wed, Apr 15, 1992",,Box Score,@,Orlando Magic,L,,99,102,33,47,L 5,15151,,,False,PHI,1992
81,"Fri, Apr 17, 1992",,Box Score,@,Charlotte Hornets,W,,122,112,34,47,W 1,23698,,,False,PHI,1992
82,"Sat, Apr 18, 1992",,Box Score,,Washington Bullets,W,,111,104,35,47,W 2,16273,,,False,PHI,1992
