Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
124,Jon Leuer,PF,24,MEM,3,23,22.1,0.571,0.286,0.286,9.3,30.7,19.5,14.7,2.3,0.0,0.0,15.7,,0.1,0.0,0.1,0.252,,6.1,0.8,6.9,0.1,2014,True
125,Rashard Lewis,SF,34,MIA,18,319,9.9,0.547,0.694,0.047,1.7,13.3,7.7,2.5,1.2,1.8,5.4,14.7,,0.1,0.2,0.3,0.052,,-0.3,-0.6,-0.8,0.1,2014,True
126,Damian Lillard,PG,23,POR,11,466,19.3,0.578,0.37,0.349,2.8,10.1,6.5,25.8,1.2,0.2,12.1,23.4,,1.2,0.1,1.3,0.13,,5.2,-0.3,4.9,0.8,2014,True
127,Jeremy Lin,PG,25,HOU,6,177,12.4,0.5,0.377,0.262,4.2,9.6,6.8,22.0,0.9,0.5,16.0,19.5,,0.2,0.0,0.1,0.039,,0.2,-1.0,-0.8,0.1,2014,True
128,Shaun Livingston,PG,28,BRK,12,325,13.1,0.567,0.012,0.43,3.0,13.9,8.2,20.9,0.9,1.5,17.7,18.7,,0.3,0.1,0.5,0.068,,-1.4,0.4,-1.0,0.1,2014,True
129,Robin Lopez,C,25,POR,11,367,15.3,0.53,0.0,0.409,14.0,15.8,14.9,3.7,0.8,4.0,9.6,13.7,,0.6,0.2,0.8,0.103,,0.8,-0.2,0.6,0.2,2014,True
130,Kyle Lowry,PG,27,TOR,7,271,17.4,0.567,0.394,0.45,4.2,10.4,7.4,23.5,1.2,0.0,13.3,26.1,,0.6,0.2,0.7,0.13,,3.4,-1.3,2.1,0.3,2014,True
131,Shelvin Mack,PG,23,ATL,7,118,19.1,0.545,0.574,0.255,2.7,10.3,6.3,45.1,1.8,0.0,10.3,23.0,,0.3,0.2,0.4,0.183,,5.1,1.1,6.2,0.2,2014,True
132,Ian Mahinmi,C,27,IND,19,241,8.6,0.53,0.0,0.667,11.3,11.3,11.3,1.9,1.1,6.1,22.3,9.1,,0.1,0.4,0.5,0.092,,-4.0,2.1,-1.9,0.0,2014,True
133,Shawn Marion,SF,35,DAL,7,193,12.5,0.462,0.305,0.186,7.8,15.1,11.2,9.7,1.6,0.4,7.3,16.1,,0.1,0.1,0.2,0.057,,0.7,0.1,0.9,0.1,2014,True
134,Cartier Martin,SF,29,ATL,3,15,15.0,0.667,0.0,0.0,7.2,16.2,11.4,0.0,7.1,0.0,25.0,12.4,,0.0,0.0,0.0,0.146,,-1.2,5.4,4.1,0.0,2014,True
135,Wesley Matthews,SG,27,POR,11,426,9.7,0.533,0.5,0.235,1.8,9.1,5.5,5.1,1.7,0.9,12.8,17.7,,0.1,0.1,0.2,0.021,,-1.3,-0.3,-1.5,0.1,2014,True
136,CJ McCollum,SG,22,POR,6,24,-12.3,0.168,0.455,0.182,0.0,4.5,2.3,0.0,0.0,0.0,7.8,23.6,,-0.2,0.0,-0.2,-0.392,,-12.5,-5.3,-17.9,-0.1,2014,True
137,Josh McRoberts,PF,26,CHA,4,154,12.8,0.615,0.515,0.303,0.8,22.1,11.0,16.1,1.4,0.6,13.8,13.4,,0.2,0.1,0.3,0.096,,-0.3,1.9,1.6,0.1,2014,True
138,Andre Miller,SG,37,WAS,11,108,9.5,0.489,0.073,0.22,2.1,9.7,5.9,15.6,1.5,0.0,15.1,23.2,,-0.1,0.2,0.1,0.025,,-3.2,-1.3,-4.5,-0.1,2014,True
139,Mike Miller,SF,33,MEM,7,173,10.1,0.555,0.69,0.214,1.2,16.3,8.4,8.2,1.9,0.0,9.8,13.5,,0.1,0.2,0.3,0.085,,0.0,1.4,1.4,0.1,2014,True
140,Patty Mills,PG,25,SAS,23,351,16.2,0.573,0.56,0.092,1.0,10.4,5.8,14.6,2.5,0.2,8.7,21.3,,0.5,0.5,1.1,0.146,,1.7,1.8,3.5,0.5,2014,True
141,Paul Millsap,PF,28,ATL,7,267,19.9,0.533,0.262,0.544,8.4,25.0,16.2,15.7,2.0,4.2,13.5,25.7,,0.2,0.6,0.9,0.154,,3.0,2.0,5.0,0.5,2014,True
142,Nazr Mohammed,C,36,CHI,2,5,-8.2,0.0,0.0,0.0,22.4,23.9,23.1,0.0,0.0,0.0,0.0,9.6,,0.0,0.0,0.0,-0.063,,-17.5,-3.9,-21.4,0.0,2014,True
143,Mike Muscala,PF,22,ATL,2,5,-16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,,0.0,0.0,0.0,-0.441,,-12.6,-8.7,-21.3,0.0,2014,True
144,Gary Neal,SG,29,CHA,4,104,3.1,0.416,0.353,0.137,3.5,6.3,4.8,7.3,0.0,0.0,12.9,28.5,,-0.4,0.0,-0.4,-0.165,,-5.9,-4.8,-10.7,-0.2,2014,True
145,Nemanja NedoviÄ,SG,22,GSW,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-1000.0,0.0,-1000.0,0.0,2014,True
146,Joakim Noah,C,28,CHI,5,210,13.1,0.536,0.0,0.415,8.0,27.9,17.6,19.0,1.3,2.6,28.2,15.5,,-0.1,0.4,0.3,0.06,,-1.6,2.7,1.1,0.2,2014,True
147,Steve Novak,PF,30,TOR,4,15,-1.4,0.0,1.0,0.0,0.0,39.0,20.3,9.8,0.0,0.0,0.0,9.4,,-0.1,0.0,0.0,-0.136,,-6.5,-1.5,-8.0,0.0,2014,True
148,Dirk Nowitzki*,PF,35,DAL,7,263,13.9,0.48,0.095,0.246,2.1,24.6,12.4,6.9,1.2,1.8,9.7,26.5,,-0.2,0.2,0.1,0.011,,-0.5,-0.8,-1.3,0.0,2014,True
149,Jermaine O'Neal,PF,35,GSW,7,84,18.4,0.591,0.0,0.25,16.1,16.7,16.4,2.0,0.6,3.1,10.1,20.0,,0.2,0.0,0.2,0.118,,1.1,-0.7,0.4,0.1,2014,True
150,Greg Oden,C,26,MIA,3,7,10.6,,,,0.0,18.4,9.5,19.4,8.0,0.0,,0.0,,0.0,0.0,0.0,0.194,,-0.6,9.0,8.4,0.0,2014,True
151,Jannero Pargo,PG,34,CHA,1,3,-2.3,,,,0.0,43.5,20.9,47.4,0.0,0.0,100.0,15.9,,0.0,0.0,0.0,-0.33,,-11.7,-4.8,-16.4,0.0,2014,True
152,Tony Parker*,PG,31,SAS,23,719,15.8,0.531,0.101,0.202,0.8,6.4,3.7,26.1,1.1,0.2,14.1,28.3,,0.3,0.7,1.1,0.071,,0.2,-1.6,-1.4,0.1,2014,True
153,Chandler Parsons,SF,25,HOU,6,250,14.8,0.52,0.343,0.143,2.6,15.8,9.0,9.0,0.8,0.6,4.3,19.9,,0.5,0.0,0.5,0.104,,1.7,-0.2,1.4,0.2,2014,True
154,Patrick Patterson,PF,24,TOR,7,199,17.4,0.653,0.375,0.375,7.6,20.6,14.4,8.2,0.8,1.4,9.7,14.6,,0.5,0.2,0.7,0.172,,4.1,0.7,4.8,0.3,2014,True
155,Chris Paul,PG,28,LAC,13,472,23.6,0.583,0.355,0.269,2.8,10.8,6.7,45.4,3.9,0.0,15.0,23.9,,1.5,0.5,1.9,0.195,,6.4,2.4,8.8,1.3,2014,True
156,Kendrick Perkins,C,29,OKC,19,384,6.6,0.581,0.0,0.333,10.3,19.3,15.0,5.4,0.5,1.2,32.6,9.1,,0.0,0.3,0.4,0.044,,-3.9,0.7,-3.2,-0.1,2014,True
157,Paul Pierce*,SF,36,BRK,12,368,15.1,0.573,0.411,0.248,1.3,18.0,9.3,11.6,2.1,1.0,12.3,21.7,,0.4,0.3,0.7,0.089,,0.6,0.8,1.4,0.3,2014,True
158,Mason Plumlee,C,23,BRK,10,114,4.5,0.46,0.0,1.125,5.3,21.0,12.7,2.6,1.5,5.9,27.3,14.1,,-0.2,0.1,-0.1,-0.039,,-8.4,-0.3,-8.6,-0.2,2014,True
159,Otto Porter Jr.,SF,20,WAS,3,6,0.6,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,,0.0,0.0,0.0,-0.114,,-3.5,-2.8,-6.3,0.0,2014,True
160,Tayshaun Prince,SF,33,MEM,7,113,5.2,0.404,0.154,0.0,3.8,6.2,5.0,8.4,0.5,0.0,3.7,11.0,,0.0,0.0,0.0,-0.001,,-3.5,-0.4,-3.9,-0.1,2014,True
161,Zach Randolph,PF,32,MEM,6,234,13.6,0.447,0.01,0.394,7.8,17.6,12.4,11.0,1.2,0.4,7.6,25.9,,-0.1,0.2,0.1,0.018,,0.6,-0.5,0.0,0.1,2014,True
162,JJ Redick,SG,29,LAC,13,351,14.4,0.599,0.489,0.195,1.3,6.1,3.6,8.4,1.6,0.0,8.3,19.5,,0.6,0.1,0.7,0.095,,2.6,-0.8,1.8,0.3,2014,True
163,Luke Ridnour,PG,32,CHA,4,36,9.9,0.385,0.462,0.0,0.0,14.5,7.0,56.3,0.0,2.5,23.5,22.5,,-0.1,0.0,-0.1,-0.071,,0.4,-0.3,0.1,0.0,2014,True
164,Andre Roberson,SG,22,OKC,2,9,-10.7,0.0,0.0,0.0,0.0,23.9,12.6,0.0,0.0,0.0,0.0,15.2,,-0.1,0.0,-0.1,-0.313,,-9.9,-5.2,-15.1,0.0,2014,True
165,Thomas Robinson,PF,22,POR,11,122,10.9,0.469,0.0,0.226,9.0,15.8,12.4,7.3,2.1,3.0,12.8,14.1,,0.0,0.1,0.1,0.052,,-2.5,2.0,-0.5,0.0,2014,True
166,Terrence Ross,SG,22,TOR,7,158,0.9,0.356,0.511,0.106,0.8,9.6,5.4,2.1,2.1,1.7,14.0,17.0,,-0.5,0.2,-0.3,-0.096,,-6.5,-1.2,-7.7,-0.2,2014,True
167,John Salmons,SG,34,TOR,6,77,3.3,0.373,0.706,0.059,0.0,9.1,4.7,10.5,1.4,0.0,5.4,11.2,,-0.1,0.0,0.0,-0.003,,-4.7,0.1,-4.6,0.0,2014,True
168,Dennis SchrÃ¶der,PG,20,ATL,2,7,34.3,1.25,0.5,0.0,0.0,34.7,16.3,0.0,0.0,0.0,0.0,13.3,,0.0,0.0,0.0,0.314,,12.1,6.1,18.1,0.0,2014,True
169,Luis Scola,PF,33,IND,18,243,13.1,0.48,0.029,0.21,5.6,15.1,10.4,7.4,1.3,1.1,5.8,24.4,,-0.1,0.3,0.3,0.054,,-2.1,-0.6,-2.7,0.0,2014,True
170,Mike Scott,PF,25,ATL,7,146,10.0,0.477,0.492,0.222,2.2,12.5,7.0,4.3,0.4,0.0,2.8,22.7,,0.0,0.2,0.1,0.046,,1.0,-2.4,-1.4,0.0,2014,True
171,Thabo Sefolosha,SG,29,OKC,15,236,9.0,0.49,0.418,0.091,3.5,10.9,7.4,6.6,2.2,0.0,10.9,12.4,,0.0,0.2,0.2,0.047,,-1.3,1.2,-0.1,0.1,2014,True
172,Kevin SÃ©raphin,C,24,WAS,4,6,-24.8,0.0,0.0,0.0,19.2,19.4,19.3,0.0,0.0,0.0,25.0,31.5,,-0.1,0.0,-0.1,-0.654,,-22.0,-10.4,-32.4,0.0,2014,True
173,Donald Sloan,SG,26,IND,4,15,9.3,0.4,0.571,0.571,0.0,7.9,4.0,35.3,3.6,0.0,18.6,35.0,,-0.1,0.0,0.0,-0.132,,-1.2,-1.3,-2.5,0.0,2014,True
174,Tony Snell,SG,22,CHI,5,46,-0.3,0.222,0.556,0.0,0.0,15.6,7.5,6.9,1.2,1.7,10.0,10.5,,-0.1,0.1,-0.1,-0.073,,-8.1,1.0,-7.1,-0.1,2014,True
175,Marreese Speights,C,26,GSW,7,68,23.3,0.533,0.0,0.333,14.9,22.4,18.6,8.5,1.5,5.0,4.6,27.1,,0.1,0.1,0.2,0.146,,2.1,0.5,2.6,0.1,2014,True
176,Tiago Splitter,C,29,SAS,23,516,19.1,0.659,0.01,0.71,10.5,21.0,15.9,12.6,1.6,1.7,12.1,13.4,,1.7,0.9,2.6,0.239,,2.0,3.1,5.1,0.9,2014,True
177,Lance Stephenson,SG,23,IND,19,705,13.5,0.536,0.305,0.223,4.2,18.0,11.2,20.3,1.2,0.5,16.0,19.9,,0.3,1.0,1.2,0.085,,0.3,0.6,0.9,0.5,2014,True
178,Jeff Teague,PG,25,ATL,7,242,17.1,0.521,0.241,0.357,2.2,10.5,6.1,32.2,1.5,1.4,13.9,28.9,,0.1,0.4,0.5,0.095,,2.9,-0.4,2.6,0.3,2014,True
179,Mirza TeletoviÄ,SF,28,BRK,12,220,16.8,0.567,0.683,0.146,8.2,15.1,11.5,2.4,1.3,0.9,5.4,20.5,,0.4,0.1,0.5,0.115,,3.9,-1.8,2.1,0.2,2014,True
180,Garrett Temple,SG,27,WAS,10,9,9.7,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,15.8,,0.0,0.0,0.0,0.111,,-5.0,4.1,-0.9,0.0,2014,True
181,Hasheem Thabeet,C,26,OKC,2,7,-9.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.004,,-13.7,1.8,-11.9,0.0,2014,True
182,Klay Thompson,SG,23,GSW,7,257,12.0,0.53,0.449,0.245,1.7,9.1,5.4,15.2,1.4,1.7,12.1,20.5,,0.2,0.0,0.2,0.045,,0.5,0.6,1.1,0.2,2014,True
183,Marcus Thornton,SG,26,BRK,10,124,14.2,0.476,0.389,0.333,6.8,12.8,9.7,1.5,0.9,0.8,3.1,25.2,,0.1,0.0,0.1,0.038,,0.9,-2.9,-2.0,0.0,2014,True
184,Anthony Tolliver,PF,28,CHA,4,21,15.6,0.904,1.0,1.5,5.8,18.7,12.0,7.3,0.0,0.0,0.0,7.5,,0.1,0.0,0.1,0.228,,2.1,1.6,3.7,0.0,2014,True
185,Hedo TÃ¼rkoÄlu,SF,34,LAC,5,41,15.1,0.615,0.769,0.0,0.0,14.5,7.0,3.6,3.7,0.0,0.0,13.8,,0.1,0.0,0.1,0.137,,3.2,1.3,4.4,0.1,2014,True
186,Evan Turner,SF,25,IND,12,149,9.8,0.524,0.2,0.143,0.0,20.6,10.5,21.3,1.5,0.0,22.8,15.8,,-0.1,0.2,0.1,0.045,,-2.6,1.8,-0.8,0.0,2014,True
187,Beno Udrih,SG,31,MEM,7,115,13.2,0.542,0.267,0.289,1.9,10.2,5.8,19.3,1.4,0.0,15.1,23.9,,0.0,0.1,0.1,0.034,,-0.4,0.4,0.0,0.0,2014,True
188,Jonas ValanÄiÅ«nas,C,21,TOR,7,200,14.8,0.648,0.0,0.449,12.0,28.7,20.7,1.9,0.0,3.2,24.5,18.2,,0.1,0.2,0.3,0.079,,-1.0,-0.5,-1.5,0.0,2014,True
189,Greivis VÃ¡squez,PG,27,TOR,7,190,14.5,0.522,0.422,0.141,2.0,14.2,8.3,35.1,1.1,0.5,12.8,19.3,,0.3,0.1,0.4,0.105,,1.9,0.3,2.2,0.2,2014,True
190,Dwyane Wade*,SG,32,MIA,20,693,18.5,0.56,0.086,0.324,3.2,11.3,7.4,20.7,2.4,0.7,14.5,27.4,,0.7,0.5,1.2,0.086,,1.6,-0.7,0.9,0.5,2014,True
191,Kemba Walker,PG,23,CHA,4,153,19.6,0.62,0.436,0.327,0.8,12.0,6.2,29.4,2.8,1.7,19.3,24.3,,0.2,0.2,0.3,0.11,,4.1,2.3,6.4,0.3,2014,True
192,John Wall,PG,23,WAS,11,420,14.1,0.462,0.195,0.415,1.4,10.8,6.1,32.7,2.3,1.5,15.7,25.9,,-0.2,0.8,0.6,0.067,,0.9,0.0,1.0,0.3,2014,True
193,C.J. Watson,PG,29,IND,19,342,10.2,0.523,0.444,0.311,1.1,12.8,7.1,8.9,2.5,0.3,12.0,16.6,,0.0,0.5,0.5,0.068,,-3.2,1.6,-1.6,0.0,2014,True
194,Earl Watson,PG,34,POR,4,14,-4.5,0.0,1.0,0.0,0.0,7.7,3.9,9.2,0.0,0.0,50.0,6.3,,0.0,0.0,0.0,-0.163,,-8.0,-2.2,-10.2,0.0,2014,True
195,Martell Webster,SF,27,WAS,11,195,7.2,0.467,0.634,0.22,2.4,12.5,7.4,4.0,1.1,2.1,8.2,11.9,,0.0,0.3,0.3,0.077,,-1.9,0.2,-1.8,0.0,2014,True
196,David West,PF,33,IND,19,687,15.5,0.528,0.041,0.249,4.3,17.9,11.3,20.8,1.1,2.0,13.7,22.4,,0.3,1.0,1.3,0.093,,0.2,1.4,1.6,0.6,2014,True
197,Russell Westbrook,PG,25,OKC,19,735,24.9,0.539,0.251,0.412,7.3,13.6,10.6,40.5,2.9,0.6,15.0,34.3,,1.6,0.9,2.5,0.166,,6.3,1.3,7.6,1.8,2014,True
198,D.J. White,PF,27,CHA,1,3,-9.4,,,,0.0,87.1,41.8,0.0,0.0,0.0,100.0,15.9,,0.0,0.0,0.0,-0.441,,-18.8,0.3,-18.6,0.0,2014,True
199,Deron Williams,PG,29,BRK,12,428,14.6,0.506,0.349,0.296,2.0,9.6,5.6,28.0,1.7,0.5,13.6,22.7,,0.4,0.2,0.5,0.061,,0.9,-1.3,-0.4,0.2,2014,True
200,Lou Williams,PG,27,ATL,7,133,10.3,0.508,0.32,0.32,0.0,14.6,6.9,12.3,2.8,0.7,18.6,24.5,,-0.2,0.3,0.0,0.009,,-2.8,0.5,-2.3,0.0,2014,True
201,Mo Williams,PG,31,POR,8,187,4.6,0.462,0.356,0.186,1.2,5.7,3.5,12.2,0.8,0.0,18.0,18.3,,-0.2,0.0,-0.3,-0.068,,-4.8,-3.0,-7.9,-0.3,2014,True
202,Brandan Wright,C,26,DAL,6,90,22.1,0.799,0.0,0.333,6.0,9.9,7.8,13.7,1.2,5.4,8.8,11.3,,0.4,0.1,0.4,0.225,,4.5,4.2,8.7,0.2,2014,True
203,Dorell Wright,SF,28,POR,8,88,14.2,0.566,0.632,0.789,2.5,17.1,9.9,4.9,1.7,7.5,16.3,15.3,,0.0,0.1,0.1,0.08,,0.7,2.6,3.3,0.1,2014,True
204,Cody Zeller,C,21,CHA,4,53,6.9,0.372,0.0,0.444,11.4,9.9,10.7,5.8,0.0,5.0,15.7,11.5,,0.0,0.0,0.0,-0.01,,-3.2,-0.8,-4.0,0.0,2014,True
